touch_id,customer_id,campaign_name,channel,sent_date,opened,converted
MKT800372,C100093,Loyalty Rewards Q2 2026,Search Ad,2021-06-28,1,0
MKT800373,C100094,New Year 2026,Search Ad,2022-12-21,1,0
MKT800374,C100094,Diwali Offer 2025,Push Notification,2022-08-14,1,0
MKT800375,C100094,Black Friday 2025,Search Ad,2026-03-21,0,0
MKT800376,C100094,Flash Sale July 2026,Email,2025-12-13,0,0
MKT800377,C100095,Loyalty Rewards Q2 2026,Email,2021-07-14,1,0
MKT800378,C100095,Spring Refresh 2026,Search Ad,2026-01-17,0,0
MKT800379,C100095,Loyalty Rewards Q2 2026,SMS,2021-10-10,0,0
MKT800380,C100095,Diwali Offer 2025,Push Notification,2021-09-28,0,0
MKT800381,C100096,Spring Refresh 2026,Email,2021-09-14,1,0
MKT800382,C100096,Spring Refresh 2026,Search Ad,2021-01-17,0,0
MKT800383,C100097,Flash Sale July 2026,SMS,2021-01-27,1,0
MKT800384,C100098,Spring Refresh 2026,Social Media Ad,2024-06-09,1,0
MKT800385,C100098,Loyalty Rewards Q2 2026,Search Ad,2022-10-14,0,0
MKT800386,C100099,Diwali Offer 2025,Email,2022-09-03,1,0
MKT800387,C100099,New Year 2026,Email,2022-01-28,0,0
MKT800388,C100100,Black Friday 2025,Email,2025-08-20,1,0
MKT800389,C100100,New Year 2026,Push Notification,2025-08-10,1,0
MKT800390,C100100,Diwali Offer 2025,Push Notification,2022-01-14,1,0
MKT800391,C100100,Spring Refresh 2026,SMS,2025-09-10,1,0
MKT800392,C100100,Summer Sale 2025,Push Notification,2025-02-13,1,0
MKT800393,C100100,Diwali Offer 2025,SMS,2021-07-04,0,0
MKT800394,C100100,Flash Sale July 2026,Push Notification,2023-09-11,0,0
MKT800395,C100101,Black Friday 2025,SMS,2024-05-25,1,0
MKT800396,C100101,New Year 2026,Search Ad,2022-05-29,0,0
MKT800397,C100102,Diwali Offer 2025,Push Notification,2023-07-09,1,0
MKT800398,C100102,Diwali Offer 2025,Email,2025-12-12,1,0
MKT800399,C100103,Summer Sale 2025,Search Ad,2025-06-08,1,1
MKT800400,C100103,Black Friday 2025,Social Media Ad,2026-07-30,1,0
MKT800401,C100103,Diwali Offer 2025,Email,2021-08-07,0,0
MKT800402,C100104,Loyalty Rewards Q2 2026,Search Ad,2022-09-25,1,0
MKT800403,C100104,New Year 2026,Email,2025-06-13,0,0
MKT800404,C100104,Spring Refresh 2026,SMS,2025-10-27,1,0
MKT800405,C100105,Loyalty Rewards Q2 2026,Email,2021-04-09,0,1
MKT800406,C100105,Black Friday 2025,Social Media Ad,2022-09-27,1,1
MKT800407,C100105,Spring Refresh 2026,Push Notification,2023-11-27,1,0
MKT800408,C100105,Loyalty Rewards Q2 2026,Email,2022-03-14,0,1
MKT800409,C100105,Black Friday 2025,SMS,2024-07-18,1,0
MKT800410,C100105,Summer Sale 2025,Email,2025-07-18,0,0
MKT800411,C100105,Loyalty Rewards Q2 2026,Search Ad,2022-01-07,0,1
MKT800412,C100107,Flash Sale July 2026,Push Notification,2022-08-31,0,0
MKT800413,C100107,New Year 2026,Search Ad,2024-10-29,1,0
MKT800414,C100107,Black Friday 2025,Social Media Ad,2021-10-11,0,0
MKT800415,C100108,Flash Sale July 2026,Push Notification,2024-11-14,0,0
MKT800416,C100108,Loyalty Rewards Q2 2026,Search Ad,2023-03-04,0,0
MKT800417,C100108,Spring Refresh 2026,Email,2026-06-19,1,0
MKT800418,C100108,Summer Sale 2025,Social Media Ad,2024-01-07,1,0
MKT800419,C100108,Diwali Offer 2025,Social Media Ad,2022-04-29,1,0
MKT800420,C100109,Spring Refresh 2026,Email,2022-07-12,0,0
MKT800421,C100109,Black Friday 2025,Search Ad,2022-12-24,0,0
MKT800422,C100109,Black Friday 2025,Push Notification,2025-02-08,0,0
MKT800423,C100110,Spring Refresh 2026,SMS,2021-10-23,0,0
MKT800424,C100110,Black Friday 2025,SMS,2025-03-21,1,0
MKT800425,C100110,Summer Sale 2025,SMS,2021-01-21,0,0
MKT800426,C100111,Diwali Offer 2025,Social Media Ad,2022-01-02,0,0
MKT800427,C100111,Black Friday 2025,Email,2022-01-07,1,0
MKT800428,C100111,Diwali Offer 2025,Search Ad,2025-10-09,1,0
MKT800429,C100111,Black Friday 2025,SMS,2021-08-28,1,0
MKT800430,C100111,Summer Sale 2025,Social Media Ad,2026-07-09,1,0
MKT800431,C100111,Diwali Offer 2025,SMS,2024-05-04,1,0
MKT800432,C100111,Spring Refresh 2026,Push Notification,2023-05-18,1,0
MKT800433,C100111,Diwali Offer 2025,Email,2021-09-27,1,0
MKT800434,C100111,Diwali Offer 2025,Social Media Ad,2021-07-05,0,0
MKT800435,C100111,New Year 2026,SMS,2024-03-05,1,0
MKT800436,C100111,Spring Refresh 2026,Email,2021-08-25,1,0
MKT800437,C100111,Flash Sale July 2026,Social Media Ad,2021-01-16,1,0
MKT800438,C100111,New Year 2026,SMS,2021-12-23,1,0
MKT800439,C100111,Loyalty Rewards Q2 2026,Search Ad,2021-12-25,0,0
MKT800440,C100112,Flash Sale July 2026,Social Media Ad,2023-03-22,1,0
MKT800441,C100112,Diwali Offer 2025,SMS,2024-10-16,1,0
MKT800442,C100112,Black Friday 2025,Search Ad,2023-03-10,0,0
MKT800443,C100113,New Year 2026,Email,2025-01-12,1,0
MKT800444,C100113,Diwali Offer 2025,Email,2022-01-03,1,0
MKT800445,C100113,Summer Sale 2025,Social Media Ad,2024-01-14,1,0
MKT800446,C100113,Summer Sale 2025,Email,2021-06-10,0,0
MKT800447,C100113,Flash Sale July 2026,Email,2025-04-20,1,0
MKT800448,C100113,Summer Sale 2025,Email,2021-08-08,1,0
MKT800449,C100113,Diwali Offer 2025,Push Notification,2021-08-28,1,0
MKT800450,C100114,Spring Refresh 2026,Push Notification,2025-12-09,1,0
MKT800451,C100114,Diwali Offer 2025,Email,2022-03-25,0,0
MKT800452,C100115,New Year 2026,Social Media Ad,2021-01-25,0,0
MKT800453,C100116,New Year 2026,SMS,2021-05-14,1,0
MKT800454,C100116,Black Friday 2025,SMS,2021-12-08,0,0
MKT800455,C100116,Diwali Offer 2025,SMS,2024-04-24,1,0
MKT800456,C100116,Loyalty Rewards Q2 2026,Push Notification,2022-01-22,1,0
MKT800457,C100116,Diwali Offer 2025,Search Ad,2025-11-11,1,0
MKT800458,C100117,Summer Sale 2025,Social Media Ad,2024-01-22,1,0
MKT800459,C100118,Flash Sale July 2026,Search Ad,2023-03-24,1,0
MKT800460,C100118,Diwali Offer 2025,Search Ad,2022-02-23,0,0
MKT800461,C100118,Summer Sale 2025,Social Media Ad,2021-06-13,1,0
MKT800462,C100118,Diwali Offer 2025,Push Notification,2022-07-07,0,1
MKT800463,C100118,Loyalty Rewards Q2 2026,SMS,2021-02-22,0,0
MKT800464,C100118,Summer Sale 2025,SMS,2025-02-20,1,0
MKT800465,C100118,Black Friday 2025,Push Notification,2021-12-06,1,0
MKT800466,C100118,Flash Sale July 2026,Push Notification,2025-02-24,1,0
MKT800467,C100118,Summer Sale 2025,Social Media Ad,2022-05-26,1,1
MKT800468,C100119,Summer Sale 2025,SMS,2025-03-05,1,0
MKT800469,C100119,Spring Refresh 2026,Push Notification,2024-08-01,0,0
MKT800470,C100119,Diwali Offer 2025,Push Notification,2023-02-25,0,1
MKT800471,C100120,Spring Refresh 2026,Search Ad,2023-04-07,0,0
MKT800472,C100120,Spring Refresh 2026,Search Ad,2023-02-07,1,0
MKT800473,C100120,Diwali Offer 2025,SMS,2023-07-14,1,0
MKT800474,C100120,Flash Sale July 2026,Email,2021-01-20,1,0
MKT800475,C100120,Flash Sale July 2026,Push Notification,2025-10-29,1,0
MKT800476,C100120,Flash Sale July 2026,Search Ad,2023-04-16,1,0
MKT800477,C100120,Loyalty Rewards Q2 2026,Push Notification,2023-10-26,1,0
MKT800478,C100121,Summer Sale 2025,Push Notification,2023-01-04,1,0
MKT800479,C100121,New Year 2026,Push Notification,2025-08-12,1,1
MKT800480,C100121,Black Friday 2025,Push Notification,2022-09-24,1,0
MKT800481,C100121,Loyalty Rewards Q2 2026,Push Notification,2022-05-12,1,0
MKT800482,C100122,Loyalty Rewards Q2 2026,Email,2024-05-10,1,0
MKT800483,C100122,Spring Refresh 2026,Email,2022-03-19,0,0
MKT800484,C100122,New Year 2026,Social Media Ad,2022-11-01,1,0
MKT800485,C100122,Loyalty Rewards Q2 2026,Push Notification,2023-05-08,1,1
MKT800486,C100122,Black Friday 2025,Email,2025-06-26,0,0
MKT800487,C100122,Loyalty Rewards Q2 2026,SMS,2024-08-12,0,0
MKT800488,C100122,Summer Sale 2025,Email,2021-08-20,0,0
MKT800489,C100122,Spring Refresh 2026,SMS,2022-08-25,1,0
MKT800490,C100123,Summer Sale 2025,Push Notification,2022-03-25,0,0
MKT800491,C100123,Spring Refresh 2026,Push Notification,2025-01-27,1,0
MKT800492,C100123,Summer Sale 2025,SMS,2021-06-23,0,0
MKT800493,C100123,Black Friday 2025,Social Media Ad,2023-01-30,1,0
MKT800494,C100124,New Year 2026,Social Media Ad,2023-09-28,0,0
MKT800495,C100126,Flash Sale July 2026,Social Media Ad,2026-03-12,1,0
MKT800496,C100126,Loyalty Rewards Q2 2026,Email,2026-03-18,1,0
MKT800497,C100127,Diwali Offer 2025,Push Notification,2025-07-10,1,0
MKT800498,C100127,Spring Refresh 2026,Search Ad,2023-01-01,1,0
MKT800499,C100127,Loyalty Rewards Q2 2026,Push Notification,2021-02-23,0,0
MKT800500,C100127,Flash Sale July 2026,SMS,2021-10-12,1,0
MKT800501,C100128,Flash Sale July 2026,Email,2021-02-14,0,0
MKT800502,C100128,Summer Sale 2025,Social Media Ad,2024-09-30,0,0
MKT800503,C100129,Flash Sale July 2026,Push Notification,2024-07-01,0,0
MKT800504,C100129,Flash Sale July 2026,Email,2022-12-06,1,0
MKT800505,C100129,Spring Refresh 2026,SMS,2024-07-24,0,0
MKT800506,C100129,Diwali Offer 2025,Social Media Ad,2024-04-12,0,0
MKT800507,C100129,Loyalty Rewards Q2 2026,Push Notification,2021-06-24,0,0
MKT800508,C100130,Loyalty Rewards Q2 2026,Search Ad,2023-03-02,1,1
MKT800509,C100130,Flash Sale July 2026,Push Notification,2022-08-27,1,0
MKT800510,C100130,Diwali Offer 2025,Social Media Ad,2023-01-01,0,0
MKT800511,C100131,Black Friday 2025,SMS,2022-05-11,0,0
MKT800512,C100131,Loyalty Rewards Q2 2026,Push Notification,2023-10-09,0,1
MKT800513,C100131,Loyalty Rewards Q2 2026,SMS,2022-10-09,1,0
MKT800514,C100131,Spring Refresh 2026,Email,2022-04-10,1,0
MKT800515,C100132,Diwali Offer 2025,Email,2021-11-02,1,0
MKT800516,C100132,Diwali Offer 2025,Social Media Ad,2023-09-14,1,0
MKT800517,C100132,New Year 2026,Social Media Ad,2025-04-01,1,0
MKT800518,C100132,Summer Sale 2025,SMS,2022-04-20,0,0
MKT800519,C100133,Diwali Offer 2025,Push Notification,2024-03-04,1,0
MKT800520,C100133,New Year 2026,Search Ad,2022-04-26,0,0
MKT800521,C100133,Summer Sale 2025,Push Notification,2023-04-16,0,0
MKT800522,C100133,Loyalty Rewards Q2 2026,Search Ad,2022-10-05,1,0
MKT800523,C100134,Black Friday 2025,Email,2021-10-27,1,0
MKT800524,C100134,Loyalty Rewards Q2 2026,Social Media Ad,2023-04-23,0,0
MKT800525,C100134,Black Friday 2025,Social Media Ad,2024-07-11,0,1
MKT800526,C100134,Diwali Offer 2025,Search Ad,2023-08-13,0,1
MKT800527,C100135,New Year 2026,Social Media Ad,2024-09-14,0,0
MKT800528,C100135,Black Friday 2025,SMS,2023-01-04,0,0
MKT800529,C100136,Summer Sale 2025,SMS,2025-12-02,0,0
MKT800530,C100136,Loyalty Rewards Q2 2026,Search Ad,2026-07-30,1,0
MKT800531,C100136,Summer Sale 2025,Push Notification,2021-01-19,0,0
MKT800532,C100137,Diwali Offer 2025,Search Ad,2021-06-29,1,1
MKT800533,C100137,Loyalty Rewards Q2 2026,Social Media Ad,2026-06-19,0,0
MKT800534,C100138,Spring Refresh 2026,Search Ad,2025-07-13,0,1
MKT800535,C100138,Flash Sale July 2026,Search Ad,2022-10-30,0,0
MKT800536,C100139,Summer Sale 2025,SMS,2021-11-02,0,0
MKT800537,C100139,Black Friday 2025,SMS,2025-05-14,0,0
MKT800538,C100140,Black Friday 2025,Social Media Ad,2022-02-15,1,0
MKT800539,C100140,Summer Sale 2025,Social Media Ad,2026-01-11,1,0
MKT800540,C100140,New Year 2026,Search Ad,2022-03-01,1,0
MKT800541,C100140,Black Friday 2025,Search Ad,2021-03-27,1,0
MKT800542,C100140,Loyalty Rewards Q2 2026,SMS,2021-10-15,1,0
MKT800543,C100141,Spring Refresh 2026,Search Ad,2025-05-17,1,0
MKT800544,C100141,Flash Sale July 2026,Search Ad,2025-11-12,1,1
MKT800545,C100141,Diwali Offer 2025,Email,2023-08-11,1,0
MKT800546,C100141,Diwali Offer 2025,Push Notification,2025-01-20,1,0
MKT800547,C100141,Flash Sale July 2026,Search Ad,2023-10-13,1,0
MKT800548,C100141,Loyalty Rewards Q2 2026,Social Media Ad,2021-02-23,1,0
MKT800549,C100141,New Year 2026,Email,2023-08-23,0,0
MKT800550,C100141,Summer Sale 2025,Push Notification,2022-07-23,1,0
MKT800551,C100142,Spring Refresh 2026,Social Media Ad,2021-06-13,0,0
MKT800552,C100142,Flash Sale July 2026,Push Notification,2021-10-20,0,0
MKT800553,C100143,Diwali Offer 2025,Social Media Ad,2025-02-19,0,0
MKT800554,C100143,Black Friday 2025,Social Media Ad,2022-05-25,0,0
MKT800555,C100144,New Year 2026,SMS,2024-12-01,1,1
MKT800556,C100144,New Year 2026,Email,2024-01-18,1,0
MKT800557,C100144,Loyalty Rewards Q2 2026,SMS,2024-05-26,0,0
MKT800558,C100144,Black Friday 2025,Push Notification,2021-05-15,0,1
MKT800559,C100145,Diwali Offer 2025,Email,2023-07-15,1,0
MKT800560,C100145,Black Friday 2025,Search Ad,2024-09-22,1,0
MKT800561,C100145,Black Friday 2025,Social Media Ad,2021-06-23,1,0
MKT800562,C100145,Black Friday 2025,Push Notification,2024-12-29,1,0
MKT800563,C100145,New Year 2026,Social Media Ad,2024-10-08,1,0
MKT800564,C100145,Flash Sale July 2026,Email,2025-12-12,0,0
MKT800565,C100145,Flash Sale July 2026,Email,2024-09-28,1,1
MKT800566,C100146,Spring Refresh 2026,Push Notification,2021-03-06,0,0
MKT800567,C100146,Black Friday 2025,Search Ad,2024-02-19,1,0
MKT800568,C100146,Spring Refresh 2026,SMS,2023-06-04,1,0
MKT800569,C100146,Summer Sale 2025,SMS,2024-09-21,1,0
MKT800570,C100146,Diwali Offer 2025,Search Ad,2025-12-02,0,0
MKT800571,C100146,Summer Sale 2025,Email,2021-10-14,0,0
MKT800572,C100146,Spring Refresh 2026,SMS,2025-04-21,1,0
MKT800573,C100146,New Year 2026,Push Notification,2021-10-21,0,0
MKT800574,C100147,Spring Refresh 2026,Push Notification,2021-04-04,0,0
MKT800575,C100147,Spring Refresh 2026,Email,2023-09-07,1,0
MKT800576,C100147,Spring Refresh 2026,Push Notification,2026-07-14,0,0
MKT800577,C100147,Diwali Offer 2025,Push Notification,2026-02-18,0,0
MKT800578,C100148,Summer Sale 2025,Email,2025-02-08,1,0
MKT800579,C100148,Black Friday 2025,Search Ad,2021-10-19,1,0
MKT800580,C100148,Black Friday 2025,Social Media Ad,2022-09-03,1,0
MKT800581,C100148,Spring Refresh 2026,Social Media Ad,2024-01-17,0,0
MKT800582,C100148,Spring Refresh 2026,Push Notification,2026-03-08,0,0
MKT800583,C100148,Diwali Offer 2025,Push Notification,2026-01-07,1,0
MKT800584,C100148,Diwali Offer 2025,SMS,2024-04-04,1,1
MKT800585,C100148,Flash Sale July 2026,Social Media Ad,2024-09-21,1,0
MKT800586,C100149,New Year 2026,Push Notification,2022-04-05,1,1
MKT800587,C100150,New Year 2026,Search Ad,2021-09-17,1,0
MKT800588,C100151,New Year 2026,SMS,2024-07-05,1,0
MKT800589,C100151,Flash Sale July 2026,SMS,2026-02-07,0,0
MKT800590,C100152,Spring Refresh 2026,SMS,2026-01-30,0,0
MKT800591,C100152,Loyalty Rewards Q2 2026,SMS,2021-12-08,1,1
MKT800592,C100152,New Year 2026,SMS,2024-04-30,0,0
MKT800593,C100152,Spring Refresh 2026,Search Ad,2025-10-31,0,0
MKT800594,C100152,Summer Sale 2025,Social Media Ad,2026-04-28,1,0
MKT800595,C100153,Flash Sale July 2026,Social Media Ad,2026-03-31,0,0
MKT800596,C100154,Black Friday 2025,SMS,2025-06-29,1,0
MKT800597,C100154,Summer Sale 2025,SMS,2022-04-29,0,0
MKT800598,C100154,Black Friday 2025,SMS,2023-02-18,0,1
MKT800599,C100154,Spring Refresh 2026,Email,2024-06-30,0,0
MKT800600,C100155,Black Friday 2025,SMS,2025-03-17,0,0
MKT800601,C100155,Loyalty Rewards Q2 2026,Social Media Ad,2025-02-20,1,1
MKT800602,C100155,New Year 2026,SMS,2021-09-08,0,1
MKT800603,C100155,Black Friday 2025,Push Notification,2021-09-27,1,0
MKT800604,C100156,New Year 2026,SMS,2025-02-14,0,0
MKT800605,C100156,New Year 2026,Push Notification,2024-06-24,0,0
MKT800606,C100156,Spring Refresh 2026,SMS,2025-08-21,0,0
MKT800607,C100156,Spring Refresh 2026,Email,2026-07-10,1,0
MKT800608,C100156,Loyalty Rewards Q2 2026,Email,2024-11-06,0,0
MKT800609,C100157,New Year 2026,SMS,2022-11-17,0,0
MKT800610,C100157,Flash Sale July 2026,Push Notification,2023-11-05,0,0
MKT800611,C100158,Summer Sale 2025,SMS,2024-11-08,1,0
MKT800612,C100158,Spring Refresh 2026,Push Notification,2026-02-03,0,1
MKT800613,C100158,Summer Sale 2025,SMS,2021-10-08,1,1
MKT800614,C100158,Flash Sale July 2026,Email,2026-02-27,1,0
MKT800615,C100158,Diwali Offer 2025,Search Ad,2023-09-09,0,0
MKT800616,C100158,Summer Sale 2025,SMS,2026-08-02,1,0
MKT800617,C100159,New Year 2026,Search Ad,2024-06-12,1,0
MKT800618,C100159,New Year 2026,Email,2023-04-01,1,0
MKT800619,C100160,Flash Sale July 2026,Search Ad,2025-10-31,1,1
MKT800620,C100160,Flash Sale July 2026,Search Ad,2023-05-06,0,0
MKT800621,C100160,Black Friday 2025,SMS,2023-11-21,0,0
MKT800622,C100160,Flash Sale July 2026,SMS,2021-09-17,0,0
MKT800623,C100160,Loyalty Rewards Q2 2026,Social Media Ad,2025-02-02,0,0
MKT800624,C100160,Black Friday 2025,Push Notification,2021-01-07,1,0
MKT800625,C100160,Spring Refresh 2026,Push Notification,2024-07-16,0,0
MKT800626,C100160,Summer Sale 2025,Search Ad,2024-08-15,1,0
MKT800627,C100160,Loyalty Rewards Q2 2026,Social Media Ad,2026-01-01,1,0
MKT800628,C100160,Diwali Offer 2025,Email,2023-05-19,1,0
MKT800629,C100161,Summer Sale 2025,SMS,2021-08-05,0,0
MKT800630,C100161,Spring Refresh 2026,Social Media Ad,2026-01-16,1,0
MKT800631,C100161,Diwali Offer 2025,Social Media Ad,2022-06-01,1,0
MKT800632,C100161,Diwali Offer 2025,SMS,2025-08-24,1,0
MKT800633,C100161,New Year 2026,Search Ad,2023-03-07,1,0
MKT800634,C100161,Spring Refresh 2026,Social Media Ad,2022-08-26,1,0
MKT800635,C100161,Summer Sale 2025,SMS,2022-07-27,1,0
MKT800636,C100161,Loyalty Rewards Q2 2026,Social Media Ad,2022-03-16,1,0
MKT800637,C100161,New Year 2026,Social Media Ad,2024-04-09,1,0
MKT800638,C100162,Loyalty Rewards Q2 2026,Search Ad,2025-11-03,1,0
MKT800639,C100163,Loyalty Rewards Q2 2026,SMS,2021-11-04,1,0
MKT800640,C100163,New Year 2026,Push Notification,2025-05-06,0,0
MKT800641,C100163,Black Friday 2025,Push Notification,2022-07-09,0,0
MKT800642,C100163,Diwali Offer 2025,Social Media Ad,2026-02-26,0,0
MKT800643,C100164,Diwali Offer 2025,Push Notification,2025-03-29,1,0
MKT800644,C100164,Spring Refresh 2026,Social Media Ad,2023-06-04,1,0
MKT800645,C100164,Diwali Offer 2025,Email,2026-01-16,1,0
MKT800646,C100164,Diwali Offer 2025,Email,2021-11-05,0,0
MKT800647,C100164,New Year 2026,SMS,2025-02-28,0,1
MKT800648,C100164,Summer Sale 2025,SMS,2024-10-05,1,0
MKT800649,C100164,Black Friday 2025,Push Notification,2021-03-28,1,0
MKT800650,C100165,Summer Sale 2025,Search Ad,2026-03-09,1,0
MKT800651,C100165,Flash Sale July 2026,Push Notification,2026-04-28,0,0
MKT800652,C100166,Summer Sale 2025,Push Notification,2023-02-02,1,1
MKT800653,C100166,Diwali Offer 2025,SMS,2022-02-03,1,0
MKT800654,C100166,New Year 2026,Social Media Ad,2022-11-19,1,0
MKT800655,C100166,Flash Sale July 2026,Push Notification,2022-08-01,0,0
MKT800656,C100166,Black Friday 2025,Push Notification,2022-07-16,0,0
MKT800657,C100166,Summer Sale 2025,SMS,2022-05-09,1,0
MKT800658,C100166,Spring Refresh 2026,Push Notification,2022-04-07,0,0
MKT800659,C100166,Spring Refresh 2026,Social Media Ad,2024-10-12,1,1
MKT800660,C100167,Black Friday 2025,SMS,2025-09-30,1,0
MKT800661,C100167,Black Friday 2025,Push Notification,2021-01-23,0,1
MKT800662,C100167,Summer Sale 2025,Push Notification,2025-03-13,1,0
MKT800663,C100167,Spring Refresh 2026,Email,2024-03-23,1,1
MKT800664,C100167,Black Friday 2025,Search Ad,2021-03-30,1,1
MKT800665,C100167,Spring Refresh 2026,Push Notification,2025-12-15,1,1
MKT800666,C100169,Summer Sale 2025,Email,2023-10-26,0,0
MKT800667,C100169,Black Friday 2025,SMS,2024-08-14,0,0
MKT800668,C100170,Loyalty Rewards Q2 2026,Push Notification,2024-04-04,1,0
MKT800669,C100170,Summer Sale 2025,Push Notification,2021-05-03,1,0
MKT800670,C100170,Flash Sale July 2026,Social Media Ad,2025-05-22,1,1
MKT800671,C100170,Loyalty Rewards Q2 2026,Social Media Ad,2025-01-21,0,0
MKT800672,C100170,New Year 2026,SMS,2021-09-19,1,1
MKT800673,C100170,Diwali Offer 2025,Push Notification,2021-08-19,0,0
MKT800674,C100171,Loyalty Rewards Q2 2026,Push Notification,2022-10-14,1,0
MKT800675,C100171,Loyalty Rewards Q2 2026,Email,2022-08-17,1,0
MKT800676,C100171,Summer Sale 2025,Email,2021-09-01,0,0
MKT800677,C100172,New Year 2026,SMS,2022-01-07,1,1
MKT800678,C100172,Spring Refresh 2026,Search Ad,2026-01-01,1,0
MKT800679,C100172,Black Friday 2025,Search Ad,2022-02-06,1,0
MKT800680,C100173,Spring Refresh 2026,Email,2022-03-23,0,0
MKT800681,C100173,Black Friday 2025,Search Ad,2024-08-26,1,0
MKT800682,C100173,New Year 2026,Email,2024-03-07,1,1
MKT800683,C100173,New Year 2026,Push Notification,2021-10-05,0,1
MKT800684,C100174,Black Friday 2025,Push Notification,2025-04-24,1,0
MKT800685,C100174,Flash Sale July 2026,Email,2026-06-09,1,0
MKT800686,C100174,Spring Refresh 2026,SMS,2022-08-22,1,0
MKT800687,C100175,Flash Sale July 2026,Push Notification,2023-05-07,0,0
MKT800688,C100175,Flash Sale July 2026,Email,2024-03-26,1,0
MKT800689,C100175,Black Friday 2025,Search Ad,2024-03-16,0,1
MKT800690,C100175,New Year 2026,Push Notification,2024-01-01,0,0
MKT800691,C100175,New Year 2026,Push Notification,2024-04-23,0,0
MKT800692,C100176,Spring Refresh 2026,Email,2024-08-11,0,0
MKT800693,C100176,Loyalty Rewards Q2 2026,Push Notification,2025-12-03,1,0
MKT800694,C100177,Summer Sale 2025,Social Media Ad,2025-09-02,1,0
MKT800695,C100178,Flash Sale July 2026,Social Media Ad,2023-06-14,1,0
MKT800696,C100178,Summer Sale 2025,Push Notification,2024-10-04,1,0
MKT800697,C100179,Spring Refresh 2026,Social Media Ad,2022-11-11,0,0
MKT800698,C100179,New Year 2026,Push Notification,2023-04-26,1,0
MKT800699,C100179,Loyalty Rewards Q2 2026,Social Media Ad,2025-11-07,0,0
MKT800700,C100180,Loyalty Rewards Q2 2026,Search Ad,2026-07-30,0,0
MKT800701,C100180,New Year 2026,Push Notification,2021-09-22,1,0
MKT800702,C100180,Loyalty Rewards Q2 2026,SMS,2024-08-01,0,0
MKT800703,C100180,Black Friday 2025,Push Notification,2021-12-14,1,0
MKT800704,C100180,Spring Refresh 2026,Social Media Ad,2021-02-11,1,0
MKT800705,C100180,New Year 2026,SMS,2021-08-29,0,1
MKT800706,C100181,Summer Sale 2025,Email,2024-11-13,1,0
MKT800707,C100182,New Year 2026,Email,2025-04-22,1,0
MKT800708,C100182,New Year 2026,Email,2024-10-08,1,0
MKT800709,C100182,Flash Sale July 2026,Social Media Ad,2023-07-26,0,0
MKT800710,C100183,Diwali Offer 2025,Email,2023-11-05,0,1
MKT800711,C100184,Black Friday 2025,Social Media Ad,2025-11-07,1,0
MKT800712,C100184,New Year 2026,Search Ad,2023-04-25,0,1
