ticket_id,customer_id,ticket_date,ticket_type,resolution_time_hours,csat_score,escalated
TKT700445,C100357,2023-10-08,Billing Issue,2.5,1,0
TKT700446,C100357,2026-06-19,Billing Issue,13.7,2,0
TKT700447,C100357,2024-09-03,Technical Support,25.8,3,0
TKT700448,C100359,2025-09-24,Return Request,25.4,1,1
TKT700449,C100360,2024-06-22,Delivery Delay,7.2,1,0
TKT700450,C100360,2025-12-30,Account Access,6.4,3,0
TKT700451,C100361,2026-01-20,Billing Issue,34.5,1,0
TKT700452,C100362,2026-08-01,Billing Issue,15.8,1,0
TKT700453,C100362,2026-08-04,Return Request,2.0,1,0
TKT700454,C100363,2024-12-11,Return Request,13.4,4,0
TKT700455,C100363,2024-11-18,Billing Issue,7.5,1,1
TKT700456,C100364,2023-09-15,Technical Support,17.2,1,0
TKT700457,C100365,2026-07-11,Product Defect,2.4,5,0
TKT700458,C100369,2024-12-08,Technical Support,12.1,3,0
TKT700459,C100369,2024-05-24,General Inquiry,41.5,3,0
TKT700460,C100370,2026-02-11,Delivery Delay,7.2,1,1
TKT700461,C100370,2025-03-08,Product Defect,36.2,1,0
TKT700462,C100371,2026-03-20,Account Access,9.6,5,0
TKT700463,C100372,2026-08-02,Account Access,22.0,3,0
TKT700464,C100373,2025-11-08,Return Request,11.8,4,0
TKT700465,C100376,2025-04-30,Product Defect,23.8,2,0
TKT700466,C100377,2024-11-30,Delivery Delay,8.3,1,0
TKT700467,C100378,2024-11-24,Product Defect,18.0,2,0
TKT700468,C100378,2026-02-21,Return Request,12.0,2,0
TKT700469,C100378,2023-08-03,General Inquiry,17.1,1,0
TKT700470,C100378,2023-02-26,Refund Request,33.5,1,1
TKT700471,C100378,2025-08-06,Product Defect,32.5,1,0
TKT700472,C100379,2023-07-21,Account Access,7.4,4,0
TKT700473,C100381,2026-03-08,General Inquiry,6.3,1,0
TKT700474,C100382,2023-12-25,Return Request,3.6,4,0
TKT700475,C100383,2024-09-16,Delivery Delay,4.4,3,0
TKT700476,C100384,2023-10-22,Account Access,36.1,1,0
TKT700477,C100384,2024-09-16,Delivery Delay,23.7,4,0
TKT700478,C100386,2026-08-05,Technical Support,8.0,1,0
TKT700479,C100388,2025-02-20,General Inquiry,2.6,3,1
TKT700480,C100388,2025-07-02,Product Defect,8.1,3,0
TKT700481,C100388,2022-09-24,Return Request,31.3,1,0
TKT700482,C100389,2022-12-01,General Inquiry,8.5,4,0
TKT700483,C100390,2025-06-07,Delivery Delay,8.8,4,0
TKT700484,C100393,2024-11-25,Technical Support,4.9,3,0
TKT700485,C100395,2025-03-25,Refund Request,6.8,2,0
TKT700486,C100397,2026-03-12,Billing Issue,8.1,4,0
TKT700487,C100399,2024-08-26,Product Defect,7.6,5,0
TKT700488,C100400,2025-02-05,Account Access,11.8,4,0
TKT700489,C100401,2026-07-04,Account Access,22.5,2,0
TKT700490,C100401,2026-06-19,General Inquiry,24.3,2,0
TKT700491,C100401,2026-08-05,Product Defect,18.2,2,0
TKT700492,C100402,2024-09-23,Refund Request,20.2,2,1
TKT700493,C100403,2025-08-20,General Inquiry,10.7,2,0
TKT700494,C100404,2026-07-09,Billing Issue,15.3,3,1
TKT700495,C100405,2026-06-08,Return Request,7.9,2,0
TKT700496,C100405,2026-03-20,Product Defect,5.2,1,0
TKT700497,C100405,2025-12-31,Product Defect,16.9,2,1
TKT700498,C100406,2024-07-01,Technical Support,18.4,3,1
TKT700499,C100407,2025-01-16,Product Defect,3.5,4,0
TKT700500,C100407,2024-03-03,Account Access,32.7,4,0
TKT700501,C100407,2024-01-19,Account Access,6.2,4,0
TKT700502,C100408,2026-01-31,Account Access,15.2,3,0
TKT700503,C100408,2025-10-30,General Inquiry,12.3,3,0
TKT700504,C100409,2024-12-20,Technical Support,11.9,4,0
TKT700505,C100409,2025-02-15,Account Access,2.3,3,0
TKT700506,C100410,2025-09-18,Delivery Delay,16.5,1,0
TKT700507,C100411,2026-07-25,Return Request,6.5,1,0
TKT700508,C100411,2026-01-04,Account Access,6.4,1,0
TKT700509,C100411,2026-07-17,Technical Support,40.3,1,1
TKT700510,C100411,2026-07-25,General Inquiry,15.1,1,0
TKT700511,C100411,2026-05-22,General Inquiry,22.8,1,0
TKT700512,C100412,2024-04-20,Delivery Delay,20.2,3,0
TKT700513,C100412,2024-07-08,Billing Issue,9.6,1,0
TKT700514,C100413,2026-05-30,Account Access,4.1,1,0
TKT700515,C100415,2022-09-16,Product Defect,3.6,5,1
TKT700516,C100415,2023-05-24,Delivery Delay,8.4,1,0
TKT700517,C100416,2022-07-16,Refund Request,4.8,1,0
TKT700518,C100419,2021-11-15,Return Request,10.5,1,0
TKT700519,C100420,2025-07-21,Technical Support,17.0,1,0
TKT700520,C100420,2025-04-22,Return Request,25.5,1,0
TKT700521,C100421,2021-12-15,Account Access,15.9,1,0
TKT700522,C100422,2023-12-19,Account Access,7.0,3,0
TKT700523,C100424,2026-01-22,Billing Issue,6.1,1,0
TKT700524,C100424,2025-07-16,Technical Support,38.2,1,1
TKT700525,C100424,2026-02-10,Account Access,11.4,1,0
TKT700526,C100424,2026-03-29,Delivery Delay,52.9,1,0
TKT700527,C100424,2026-05-14,Billing Issue,23.1,1,0
TKT700528,C100424,2025-10-03,Delivery Delay,2.9,1,0
TKT700529,C100425,2022-11-14,Technical Support,9.6,2,0
TKT700530,C100425,2021-11-15,Technical Support,23.9,1,0
TKT700531,C100425,2023-07-01,Refund Request,54.6,2,0
TKT700532,C100427,2026-07-03,Account Access,2.3,3,0
TKT700533,C100427,2026-08-03,General Inquiry,4.3,2,0
TKT700534,C100427,2026-02-08,Product Defect,5.1,2,0
TKT700535,C100428,2024-12-10,Billing Issue,22.5,2,0
TKT700536,C100430,2023-09-29,Technical Support,11.6,1,0
TKT700537,C100430,2023-03-26,Technical Support,6.7,2,0
TKT700538,C100431,2024-11-26,General Inquiry,35.1,2,0
TKT700539,C100432,2026-03-30,Product Defect,9.7,2,0
TKT700540,C100432,2026-05-10,Delivery Delay,17.1,1,0
TKT700541,C100433,2024-01-17,Delivery Delay,27.8,1,0
TKT700542,C100433,2023-04-05,Technical Support,8.1,3,0
TKT700543,C100433,2022-12-03,General Inquiry,25.5,1,0
TKT700544,C100433,2025-01-14,Account Access,53.1,3,0
TKT700545,C100434,2025-09-21,General Inquiry,9.4,3,1
TKT700546,C100434,2023-10-30,Product Defect,29.8,5,0
TKT700547,C100434,2023-05-10,General Inquiry,15.5,3,0
TKT700548,C100435,2026-07-23,General Inquiry,17.8,4,0
TKT700549,C100436,2025-03-25,Product Defect,19.0,3,0
TKT700550,C100436,2024-09-13,Technical Support,8.8,1,0
TKT700551,C100436,2025-04-07,Delivery Delay,43.4,1,0
TKT700552,C100436,2022-08-09,Delivery Delay,20.6,2,0
TKT700553,C100440,2024-07-20,Billing Issue,8.2,1,0
TKT700554,C100441,2025-10-19,Product Defect,16.8,2,0
TKT700555,C100443,2026-05-18,Product Defect,17.8,5,0
TKT700556,C100444,2026-06-10,Delivery Delay,4.4,2,0
TKT700557,C100444,2026-07-26,Product Defect,1.9,1,0
TKT700558,C100444,2026-07-10,Delivery Delay,23.4,2,0
TKT700559,C100444,2026-07-09,Delivery Delay,28.0,3,0
TKT700560,C100444,2026-07-04,Billing Issue,17.4,2,0
TKT700561,C100444,2026-07-19,Return Request,14.5,1,0
TKT700562,C100449,2023-01-25,Refund Request,18.6,2,0
TKT700563,C100449,2023-09-19,Return Request,3.5,3,0
TKT700564,C100449,2024-01-23,Refund Request,11.1,2,1
TKT700565,C100451,2025-03-01,Product Defect,37.4,4,0
TKT700566,C100451,2026-07-30,Technical Support,6.8,3,0
TKT700567,C100453,2025-12-04,Billing Issue,35.5,1,0
TKT700568,C100454,2026-04-25,Return Request,13.8,2,0
TKT700569,C100454,2025-05-20,Technical Support,14.4,2,0
TKT700570,C100454,2025-07-16,Technical Support,5.2,1,0
TKT700571,C100455,2026-05-22,Return Request,10.8,2,0
TKT700572,C100455,2024-02-02,Billing Issue,8.2,2,0
TKT700573,C100459,2026-07-27,General Inquiry,9.4,1,0
TKT700574,C100462,2025-11-12,Billing Issue,20.7,4,1
TKT700575,C100462,2024-10-02,Technical Support,5.3,3,0
TKT700576,C100463,2025-10-08,Product Defect,5.2,5,0
TKT700577,C100464,2026-05-03,Product Defect,11.6,5,0
TKT700578,C100465,2023-02-01,General Inquiry,44.2,1,1
TKT700579,C100465,2026-01-25,Account Access,31.9,1,0
TKT700580,C100465,2023-10-07,Billing Issue,60.4,1,1
TKT700581,C100466,2026-04-15,Return Request,18.3,4,0
TKT700582,C100466,2026-06-23,Delivery Delay,5.9,2,0
TKT700583,C100467,2023-07-24,Refund Request,11.3,4,0
TKT700584,C100468,2022-09-01,Billing Issue,20.7,1,0
TKT700585,C100468,2024-11-11,Delivery Delay,14.6,1,0
TKT700586,C100468,2023-11-04,Delivery Delay,15.6,2,1
TKT700587,C100468,2025-09-14,Billing Issue,13.0,2,0
TKT700588,C100471,2022-11-17,Refund Request,8.9,1,0
TKT700589,C100471,2024-07-07,Billing Issue,9.8,2,0
TKT700590,C100471,2026-03-30,Refund Request,5.7,2,1
TKT700591,C100471,2025-05-30,Return Request,48.5,2,0
TKT700592,C100473,2025-06-20,Delivery Delay,32.0,5,0
TKT700593,C100476,2026-01-22,Refund Request,14.5,2,0
TKT700594,C100476,2026-06-03,Return Request,11.0,5,0
TKT700595,C100477,2023-05-02,Return Request,23.3,1,0
TKT700596,C100480,2023-03-22,Product Defect,25.0,1,0
TKT700597,C100480,2023-11-18,Account Access,1.4,2,0
TKT700598,C100480,2024-05-25,General Inquiry,10.4,1,0
TKT700599,C100481,2026-04-26,Account Access,39.5,1,0
TKT700600,C100482,2026-03-31,Billing Issue,2.8,2,1
TKT700601,C100482,2023-02-09,Delivery Delay,15.7,3,0
TKT700602,C100482,2025-08-12,General Inquiry,1.7,2,0
TKT700603,C100483,2026-07-23,Billing Issue,8.1,5,0
TKT700604,C100485,2024-09-26,General Inquiry,2.4,3,0
TKT700605,C100485,2025-07-04,Billing Issue,2.3,3,0
TKT700606,C100485,2023-06-20,Billing Issue,38.0,4,0
TKT700607,C100486,2025-01-25,Return Request,10.9,1,0
TKT700608,C100486,2024-07-25,Account Access,4.6,1,0
TKT700609,C100487,2026-06-20,Product Defect,21.2,2,0
TKT700610,C100487,2025-08-01,Delivery Delay,13.6,3,1
TKT700611,C100488,2026-05-17,Technical Support,18.0,2,0
TKT700612,C100488,2026-05-08,Billing Issue,21.7,2,0
TKT700613,C100490,2026-07-18,Account Access,35.7,3,0
TKT700614,C100490,2025-10-14,Technical Support,2.1,3,0
TKT700615,C100491,2023-10-18,General Inquiry,2.8,4,0
TKT700616,C100491,2023-04-13,Technical Support,11.5,2,0
TKT700617,C100493,2025-10-03,Technical Support,3.3,3,0
TKT700618,C100494,2025-09-18,Delivery Delay,8.7,5,0
TKT700619,C100496,2025-12-17,Product Defect,20.3,2,1
TKT700620,C100499,2026-06-15,Refund Request,14.7,1,0
TKT700621,C100502,2026-06-07,Delivery Delay,6.9,1,0
TKT700622,C100502,2026-03-21,Billing Issue,6.1,4,0
TKT700623,C100503,2026-06-17,Billing Issue,11.0,4,0
TKT700624,C100503,2021-12-24,Technical Support,5.1,3,0
TKT700625,C100504,2025-07-01,Return Request,4.3,2,1
TKT700626,C100504,2024-10-05,Return Request,8.0,1,1
TKT700627,C100505,2025-01-06,Account Access,12.3,3,0
TKT700628,C100506,2025-04-21,Delivery Delay,15.4,2,0
TKT700629,C100506,2025-12-05,Delivery Delay,9.5,2,0
TKT700630,C100506,2025-08-02,Delivery Delay,22.0,3,0
TKT700631,C100508,2025-03-04,Technical Support,1.9,3,0
TKT700632,C100508,2025-10-31,General Inquiry,34.8,3,0
TKT700633,C100509,2024-02-18,General Inquiry,1.8,1,0
TKT700634,C100509,2025-10-07,Refund Request,10.6,2,0
TKT700635,C100511,2026-05-31,Refund Request,53.3,2,1
TKT700636,C100512,2026-06-28,Return Request,10.9,1,1
TKT700637,C100512,2026-08-02,Refund Request,35.8,1,1
TKT700638,C100513,2025-09-21,General Inquiry,13.6,3,0
TKT700639,C100513,2026-06-26,Product Defect,3.3,2,0
TKT700640,C100513,2025-10-17,Delivery Delay,16.6,2,0
TKT700641,C100513,2026-02-04,Return Request,6.2,3,0
TKT700642,C100513,2026-08-08,Account Access,9.0,1,0
TKT700643,C100514,2024-12-13,Refund Request,10.1,3,1
TKT700644,C100515,2026-07-27,Technical Support,13.2,3,0
TKT700645,C100516,2025-12-26,Delivery Delay,41.4,3,0
TKT700646,C100516,2026-08-02,Refund Request,5.2,2,0
TKT700647,C100518,2026-02-12,Product Defect,19.2,3,0
TKT700648,C100518,2024-11-08,Billing Issue,26.2,3,0
TKT700649,C100519,2026-06-08,Return Request,63.3,3,0
TKT700650,C100519,2022-05-20,Account Access,11.6,3,0
TKT700651,C100520,2026-02-19,Product Defect,7.6,3,0
TKT700652,C100522,2024-01-29,Account Access,3.2,4,0
TKT700653,C100523,2026-06-25,Account Access,10.8,3,0
TKT700654,C100524,2022-07-16,Refund Request,4.0,4,0
TKT700655,C100524,2025-10-20,Refund Request,15.5,4,0
TKT700656,C100525,2026-06-13,Delivery Delay,16.9,2,0
TKT700657,C100526,2023-12-16,Product Defect,7.4,3,0
TKT700658,C100526,2023-12-10,Billing Issue,46.3,1,0
TKT700659,C100527,2026-06-09,Account Access,14.7,5,0
TKT700660,C100528,2024-04-01,Delivery Delay,12.4,4,0
TKT700661,C100529,2022-11-08,General Inquiry,5.1,1,0
TKT700662,C100531,2025-11-24,Billing Issue,5.7,2,0
TKT700663,C100532,2023-12-26,Account Access,15.7,1,0
TKT700664,C100532,2025-07-31,Product Defect,25.2,3,0
TKT700665,C100532,2024-12-04,Delivery Delay,5.0,4,0
TKT700666,C100533,2023-03-21,Refund Request,5.8,2,0
TKT700667,C100533,2026-05-26,Billing Issue,10.1,3,0
TKT700668,C100533,2025-12-31,Billing Issue,18.5,3,0
TKT700669,C100534,2024-06-30,Account Access,14.7,1,0
TKT700670,C100534,2024-01-05,Product Defect,29.0,2,0
TKT700671,C100534,2026-05-07,Billing Issue,6.2,1,0
TKT700672,C100537,2026-07-11,Product Defect,3.0,2,0
TKT700673,C100537,2026-05-19,Product Defect,13.8,1,0
TKT700674,C100538,2023-10-11,Technical Support,6.0,3,0
TKT700675,C100539,2025-02-08,Billing Issue,21.0,3,1
TKT700676,C100539,2026-02-24,General Inquiry,23.4,2,0
TKT700677,C100540,2026-08-01,Account Access,7.7,4,0
TKT700678,C100541,2022-10-17,Technical Support,9.6,2,0
TKT700679,C100544,2026-03-23,Refund Request,18.1,4,0
TKT700680,C100547,2024-07-07,Refund Request,17.3,1,0
TKT700681,C100547,2025-01-16,Billing Issue,21.4,3,0
TKT700682,C100547,2026-06-07,Billing Issue,1.8,3,1
TKT700683,C100548,2025-08-03,Refund Request,14.9,3,0
TKT700684,C100551,2025-01-31,General Inquiry,21.0,1,0
TKT700685,C100551,2026-01-24,Product Defect,7.9,1,0
TKT700686,C100551,2025-06-14,Technical Support,13.4,1,0
TKT700687,C100552,2023-05-07,Billing Issue,6.6,1,0
TKT700688,C100552,2024-04-22,Technical Support,12.8,1,0
TKT700689,C100552,2024-09-24,Delivery Delay,8.1,2,0
TKT700690,C100554,2024-08-02,Billing Issue,20.9,2,0
TKT700691,C100554,2025-12-05,Refund Request,20.2,3,0
TKT700692,C100554,2026-05-11,Technical Support,19.2,4,0
TKT700693,C100554,2024-11-29,Delivery Delay,9.0,4,0
TKT700694,C100555,2025-01-09,Account Access,10.4,3,0
TKT700695,C100555,2024-10-24,Refund Request,4.1,2,0
TKT700696,C100560,2023-12-04,Technical Support,2.4,2,0
TKT700697,C100561,2025-07-09,Product Defect,11.6,3,0
TKT700698,C100561,2026-02-09,Technical Support,9.5,1,0
TKT700699,C100565,2026-01-26,Product Defect,24.3,2,0
TKT700700,C100565,2026-06-22,Delivery Delay,19.5,2,0
TKT700701,C100565,2024-08-05,General Inquiry,2.8,1,0
TKT700702,C100565,2024-05-09,Refund Request,4.5,4,0
TKT700703,C100566,2023-10-10,General Inquiry,13.8,4,0
TKT700704,C100566,2024-11-09,Billing Issue,9.8,3,0
TKT700705,C100569,2025-10-20,General Inquiry,8.9,3,1
TKT700706,C100570,2025-05-08,General Inquiry,19.9,3,0
TKT700707,C100570,2021-10-11,Technical Support,26.8,3,0
TKT700708,C100570,2023-02-24,Billing Issue,16.2,3,0
TKT700709,C100571,2026-05-07,Delivery Delay,12.1,2,0
TKT700710,C100573,2024-11-24,Account Access,15.4,1,1
TKT700711,C100575,2026-07-20,Billing Issue,47.2,2,0
TKT700712,C100577,2026-06-28,General Inquiry,21.9,1,0
TKT700713,C100577,2025-11-15,Delivery Delay,19.3,2,0
TKT700714,C100577,2022-11-16,Refund Request,7.3,1,0
TKT700715,C100577,2024-10-24,General Inquiry,11.9,1,0
TKT700716,C100578,2025-10-09,Billing Issue,5.9,3,0
TKT700717,C100581,2023-11-05,Technical Support,21.2,4,0
TKT700718,C100582,2022-12-13,General Inquiry,3.0,3,0
TKT700719,C100582,2023-08-21,Delivery Delay,30.1,2,0
TKT700720,C100584,2023-08-11,Account Access,7.0,2,0
TKT700721,C100585,2023-06-17,Return Request,6.9,4,0
TKT700722,C100587,2025-01-18,Delivery Delay,8.3,3,0
TKT700723,C100587,2025-11-05,Refund Request,19.2,2,0
TKT700724,C100587,2023-01-14,Account Access,16.9,1,0
TKT700725,C100587,2025-05-19,Account Access,3.0,1,0
TKT700726,C100589,2023-06-15,Technical Support,22.3,3,0
TKT700727,C100589,2026-08-06,General Inquiry,21.2,4,0
TKT700728,C100590,2022-09-07,Account Access,14.9,3,0
TKT700729,C100590,2021-11-29,Technical Support,23.9,4,0
TKT700730,C100591,2025-10-08,Refund Request,31.8,1,0
TKT700731,C100591,2025-11-13,Technical Support,51.9,2,0
TKT700732,C100591,2026-04-11,General Inquiry,13.4,1,0
TKT700733,C100591,2023-06-07,General Inquiry,7.7,1,0
TKT700734,C100591,2025-11-03,General Inquiry,24.7,1,0
TKT700735,C100592,2024-11-22,Return Request,44.3,1,0
TKT700736,C100592,2026-05-17,Technical Support,26.9,2,0
TKT700737,C100592,2024-03-25,General Inquiry,14.9,1,0
TKT700738,C100592,2024-04-09,Delivery Delay,16.4,1,0
TKT700739,C100592,2025-10-19,Delivery Delay,34.4,1,0
TKT700740,C100595,2024-07-21,General Inquiry,34.3,1,0
TKT700741,C100595,2025-01-25,Product Defect,14.4,3,0
TKT700742,C100595,2026-07-30,Delivery Delay,5.4,2,0
TKT700743,C100596,2024-07-07,Refund Request,2.8,4,0
TKT700744,C100597,2024-03-30,Billing Issue,18.8,2,1
TKT700745,C100598,2024-06-24,Return Request,4.2,5,0
TKT700746,C100599,2024-02-10,Account Access,10.1,2,0
TKT700747,C100600,2025-06-25,Billing Issue,3.3,2,0
TKT700748,C100601,2026-08-12,Technical Support,24.4,1,0
TKT700749,C100602,2021-09-08,Return Request,24.1,2,0
TKT700750,C100602,2023-07-30,Account Access,34.4,4,0
TKT700751,C100602,2025-02-08,Technical Support,8.1,1,0
TKT700752,C100603,2024-12-16,Return Request,19.8,1,0
TKT700753,C100603,2026-02-26,Product Defect,12.4,4,0
TKT700754,C100603,2025-07-12,Billing Issue,41.1,1,0
TKT700755,C100603,2024-04-01,General Inquiry,5.7,2,0
TKT700756,C100605,2026-07-04,General Inquiry,24.7,1,0
TKT700757,C100605,2026-03-22,Billing Issue,14.5,2,0
TKT700758,C100605,2026-07-08,Technical Support,1.7,1,0
TKT700759,C100605,2026-05-08,Billing Issue,13.5,1,0
TKT700760,C100606,2025-10-08,General Inquiry,22.9,2,0
TKT700761,C100606,2026-05-18,General Inquiry,11.3,1,0
TKT700762,C100607,2026-03-05,General Inquiry,9.4,1,1
TKT700763,C100608,2026-06-20,Technical Support,10.0,1,0
TKT700764,C100609,2023-11-22,Product Defect,46.1,3,0
TKT700765,C100609,2023-08-17,Technical Support,16.7,3,0
TKT700766,C100609,2021-10-20,Return Request,7.0,1,1
TKT700767,C100611,2025-12-12,Refund Request,3.0,4,0
TKT700768,C100611,2021-07-09,Product Defect,21.8,3,0
TKT700769,C100612,2025-12-22,Delivery Delay,3.5,1,0
TKT700770,C100613,2021-11-19,General Inquiry,12.8,3,0
TKT700771,C100614,2026-07-16,Return Request,5.8,2,0
TKT700772,C100615,2026-01-01,Technical Support,9.4,2,0
TKT700773,C100615,2025-11-10,Delivery Delay,20.8,3,0
TKT700774,C100615,2026-02-13,Return Request,8.6,3,0
TKT700775,C100615,2026-01-13,Delivery Delay,6.3,4,0
TKT700776,C100616,2026-06-02,Delivery Delay,5.8,1,0
TKT700777,C100617,2024-11-16,Technical Support,30.0,1,0
TKT700778,C100618,2025-12-25,Product Defect,11.8,1,0
TKT700779,C100618,2024-04-27,Refund Request,13.0,1,0
TKT700780,C100618,2025-03-13,Billing Issue,69.1,1,0
TKT700781,C100618,2024-07-27,Return Request,11.9,1,1
TKT700782,C100623,2022-11-05,Product Defect,38.3,1,0
TKT700783,C100626,2026-08-02,General Inquiry,6.9,3,0
TKT700784,C100627,2024-08-04,Billing Issue,5.8,1,1
TKT700785,C100627,2023-03-04,Delivery Delay,11.3,1,1
TKT700786,C100627,2024-06-12,Product Defect,8.9,1,1
TKT700787,C100629,2026-03-06,General Inquiry,13.7,4,0
TKT700788,C100629,2026-01-15,Technical Support,12.0,2,0
TKT700789,C100629,2026-01-21,Billing Issue,9.2,1,1
TKT700790,C100629,2026-03-15,Technical Support,8.9,1,1
TKT700791,C100629,2026-05-02,Refund Request,4.0,1,0
TKT700792,C100629,2025-12-12,General Inquiry,8.2,1,0
TKT700793,C100630,2025-08-07,Delivery Delay,5.7,1,0
TKT700794,C100630,2026-05-30,Billing Issue,16.5,3,0
TKT700795,C100632,2024-10-24,Billing Issue,28.9,2,0
TKT700796,C100632,2025-11-02,Technical Support,37.3,1,0
TKT700797,C100633,2025-08-14,Return Request,26.1,2,1
TKT700798,C100633,2025-09-13,Product Defect,8.4,3,1
TKT700799,C100635,2024-12-31,General Inquiry,23.8,3,0
TKT700800,C100636,2023-07-17,Refund Request,66.7,2,0
TKT700801,C100636,2024-11-30,Delivery Delay,32.8,2,1
TKT700802,C100637,2024-07-23,General Inquiry,7.0,1,1
TKT700803,C100639,2023-02-15,Delivery Delay,11.0,3,0
TKT700804,C100639,2024-04-20,Return Request,4.6,1,0
TKT700805,C100641,2026-07-19,Account Access,15.0,3,0
TKT700806,C100641,2026-08-05,Refund Request,8.0,1,0
TKT700807,C100642,2025-11-21,Billing Issue,49.3,2,0
TKT700808,C100642,2025-10-20,General Inquiry,6.2,1,1
TKT700809,C100643,2025-06-13,Billing Issue,24.7,1,0
TKT700810,C100643,2023-12-01,Technical Support,6.3,1,0
TKT700811,C100644,2026-04-21,Return Request,6.1,3,0
TKT700812,C100645,2025-07-13,Billing Issue,22.2,2,0
TKT700813,C100645,2026-08-01,Return Request,18.3,1,1
TKT700814,C100646,2026-05-14,Billing Issue,8.0,2,0
TKT700815,C100646,2024-10-08,Refund Request,11.9,2,0
TKT700816,C100648,2023-08-31,Delivery Delay,1.0,3,0
TKT700817,C100648,2026-05-04,Account Access,11.9,3,0
TKT700818,C100648,2025-08-22,Product Defect,5.0,2,1
TKT700819,C100649,2021-08-21,General Inquiry,14.3,1,0
TKT700820,C100649,2021-12-31,Technical Support,11.9,1,0
TKT700821,C100652,2025-06-08,Delivery Delay,3.8,2,0
TKT700822,C100652,2026-04-27,Return Request,8.3,3,0
TKT700823,C100654,2025-11-17,Technical Support,25.7,1,0
TKT700824,C100655,2023-04-03,Technical Support,29.3,2,0
TKT700825,C100656,2025-03-27,General Inquiry,5.4,5,0
TKT700826,C100657,2026-07-26,Delivery Delay,5.6,1,0
TKT700827,C100658,2026-03-20,Return Request,33.9,1,0
TKT700828,C100658,2023-03-29,Technical Support,13.4,2,0
TKT700829,C100658,2022-09-09,Delivery Delay,1.5,1,0
TKT700830,C100659,2026-07-29,Billing Issue,17.5,2,0
TKT700831,C100659,2025-08-27,Return Request,10.9,2,0
TKT700832,C100659,2026-04-14,Product Defect,8.3,1,0
TKT700833,C100660,2024-09-01,Return Request,18.4,1,1
TKT700834,C100660,2024-03-05,Delivery Delay,44.2,1,0
TKT700835,C100661,2025-07-02,Technical Support,10.6,2,0
TKT700836,C100664,2025-12-25,Account Access,10.9,3,0
TKT700837,C100666,2026-02-26,Delivery Delay,29.6,1,1
TKT700838,C100666,2026-07-16,Billing Issue,31.0,1,0
TKT700839,C100666,2025-04-05,Account Access,8.1,3,1
TKT700840,C100667,2026-03-15,Delivery Delay,18.7,2,0
TKT700841,C100668,2023-09-06,Refund Request,6.4,4,0
TKT700842,C100669,2026-07-31,Account Access,12.1,2,0
TKT700843,C100669,2025-10-30,Refund Request,12.1,2,0
TKT700844,C100669,2025-10-09,Technical Support,13.2,2,0
TKT700845,C100671,2022-11-14,Billing Issue,25.5,1,0
TKT700846,C100672,2021-09-10,Delivery Delay,12.2,4,0
TKT700847,C100672,2022-05-29,Refund Request,11.6,4,0
TKT700848,C100674,2024-05-25,General Inquiry,12.4,5,0
