session_id,customer_id,session_date,pages_viewed,time_on_site_min,device,added_to_cart,traffic_source
WEB900401,C100030,2024-07-07,9,6.3,Mobile,0,Email
WEB900402,C100030,2025-10-05,7,7.5,Desktop,0,Organic Search
WEB900403,C100030,2024-11-08,7,8.3,Mobile,1,Direct
WEB900404,C100030,2023-08-31,9,5.5,Mobile,0,Email
WEB900405,C100030,2024-05-27,9,6.3,Mobile,0,Social
WEB900406,C100030,2023-11-25,8,8.0,Mobile,0,Organic Search
WEB900407,C100030,2023-05-26,10,5.7,Mobile,0,Direct
WEB900408,C100030,2025-07-20,8,10.8,Desktop,0,Organic Search
WEB900409,C100030,2025-09-10,17,9.6,Desktop,0,Direct
WEB900410,C100031,2026-05-07,11,8.1,Desktop,0,Paid Search
WEB900411,C100031,2026-02-09,4,9.8,Mobile,0,Email
WEB900412,C100031,2026-07-13,9,8.7,Tablet,0,Email
WEB900413,C100031,2026-07-02,7,7.7,Desktop,0,Paid Search
WEB900414,C100031,2026-06-03,8,4.5,Desktop,0,Email
WEB900415,C100031,2026-04-27,6,5.2,Desktop,0,Paid Search
WEB900416,C100031,2026-06-07,9,5.5,Tablet,0,Direct
WEB900417,C100031,2026-05-24,9,9.4,Mobile,0,Paid Search
WEB900418,C100031,2026-07-04,7,9.4,Desktop,0,Direct
WEB900419,C100031,2026-05-26,8,4.8,Mobile,0,Paid Search
WEB900420,C100031,2026-07-31,10,12.8,Desktop,0,Social
WEB900421,C100031,2026-06-26,10,9.0,Desktop,0,Organic Search
WEB900422,C100031,2026-06-30,12,9.7,Mobile,0,Social
WEB900423,C100031,2026-02-12,8,5.4,Mobile,1,Social
WEB900424,C100031,2026-04-02,7,11.8,Mobile,0,Organic Search
WEB900425,C100032,2025-10-11,7,6.1,Tablet,0,Social
WEB900426,C100032,2025-10-21,6,7.1,Mobile,0,Organic Search
WEB900427,C100032,2026-07-29,7,17.6,Mobile,0,Paid Search
WEB900428,C100032,2026-05-24,12,12.2,Mobile,0,Organic Search
WEB900429,C100032,2026-01-05,9,12.0,Desktop,0,Direct
WEB900430,C100032,2026-06-26,4,7.7,Mobile,0,Direct
WEB900431,C100032,2026-07-29,8,13.0,Desktop,0,Social
WEB900432,C100032,2025-12-18,6,6.3,Mobile,0,Email
WEB900433,C100032,2026-07-28,5,5.2,Mobile,1,Organic Search
WEB900434,C100032,2026-01-16,12,6.8,Desktop,0,Paid Search
WEB900435,C100032,2025-12-18,5,6.4,Mobile,0,Direct
WEB900436,C100032,2026-02-15,6,4.9,Desktop,0,Paid Search
WEB900437,C100032,2026-03-20,10,9.2,Mobile,0,Direct
WEB900438,C100032,2026-03-25,7,9.7,Mobile,1,Direct
WEB900439,C100033,2024-10-09,8,5.3,Mobile,1,Paid Search
WEB900440,C100033,2025-06-04,9,10.2,Desktop,0,Organic Search
WEB900441,C100033,2026-03-19,9,12.1,Mobile,0,Organic Search
WEB900442,C100033,2026-07-09,9,9.7,Mobile,0,Direct
WEB900443,C100033,2025-04-02,9,9.4,Mobile,0,Paid Search
WEB900444,C100033,2026-06-01,11,6.7,Tablet,0,Email
WEB900445,C100033,2025-06-20,6,7.3,Mobile,0,Direct
WEB900446,C100033,2025-11-26,6,3.6,Desktop,0,Organic Search
WEB900447,C100033,2024-05-03,7,5.2,Mobile,0,Paid Search
WEB900448,C100033,2026-08-04,10,7.6,Tablet,1,Direct
WEB900449,C100033,2025-03-14,8,10.6,Desktop,0,Social
WEB900450,C100033,2023-12-17,7,10.0,Mobile,0,Direct
WEB900451,C100034,2026-02-23,8,5.7,Mobile,0,Paid Search
WEB900452,C100034,2025-05-22,5,11.3,Desktop,0,Direct
WEB900453,C100034,2025-08-06,7,5.5,Mobile,0,Email
WEB900454,C100034,2025-09-10,4,2.7,Desktop,0,Direct
WEB900455,C100034,2025-09-12,11,8.2,Desktop,0,Email
WEB900456,C100034,2025-04-25,5,5.1,Desktop,0,Social
WEB900457,C100034,2025-09-11,3,5.2,Mobile,0,Social
WEB900458,C100034,2025-08-01,3,3.2,Desktop,0,Organic Search
WEB900459,C100034,2026-02-16,5,3.9,Mobile,0,Organic Search
WEB900460,C100034,2025-06-30,6,5.9,Mobile,0,Organic Search
WEB900461,C100034,2025-08-09,7,15.2,Desktop,0,Paid Search
WEB900462,C100034,2025-07-24,4,5.6,Tablet,0,Organic Search
WEB900463,C100034,2025-10-23,10,7.7,Tablet,0,Paid Search
WEB900464,C100035,2026-03-28,6,6.3,Mobile,1,Paid Search
WEB900465,C100035,2025-05-01,6,4.2,Mobile,0,Direct
WEB900466,C100035,2025-05-14,7,7.3,Mobile,0,Direct
WEB900467,C100035,2026-05-29,4,8.0,Mobile,1,Organic Search
WEB900468,C100035,2025-11-19,8,8.2,Mobile,0,Organic Search
WEB900469,C100035,2025-04-17,8,8.1,Mobile,0,Direct
WEB900470,C100035,2026-01-25,12,7.9,Mobile,0,Organic Search
WEB900471,C100035,2025-04-01,7,9.2,Mobile,0,Organic Search
WEB900472,C100035,2025-01-01,10,7.9,Mobile,0,Organic Search
WEB900473,C100035,2025-09-21,11,11.4,Mobile,0,Direct
WEB900474,C100035,2025-09-30,8,15.3,Desktop,1,Paid Search
WEB900475,C100035,2025-04-24,3,4.2,Desktop,0,Organic Search
WEB900476,C100035,2024-12-08,6,6.1,Mobile,1,Organic Search
WEB900477,C100035,2026-03-23,7,5.4,Mobile,0,Email
WEB900478,C100035,2025-02-15,11,11.1,Mobile,0,Direct
WEB900479,C100035,2024-12-22,7,10.2,Desktop,0,Organic Search
WEB900480,C100035,2024-12-25,6,4.7,Desktop,1,Paid Search
WEB900481,C100036,2024-01-24,9,5.6,Desktop,0,Paid Search
WEB900482,C100036,2025-06-25,6,5.5,Mobile,0,Paid Search
WEB900483,C100036,2026-02-16,7,6.2,Mobile,0,Email
WEB900484,C100036,2024-09-04,6,5.1,Mobile,0,Social
WEB900485,C100036,2023-12-27,8,8.3,Desktop,0,Direct
WEB900486,C100036,2025-01-11,9,7.1,Mobile,0,Paid Search
WEB900487,C100036,2025-07-24,8,10.4,Mobile,0,Paid Search
WEB900488,C100036,2023-09-15,3,8.1,Desktop,0,Organic Search
WEB900489,C100036,2025-01-03,7,7.0,Desktop,0,Organic Search
WEB900490,C100036,2023-12-30,10,13.6,Desktop,0,Organic Search
WEB900491,C100036,2026-06-04,3,6.4,Mobile,0,Direct
WEB900492,C100037,2025-07-27,10,9.1,Mobile,0,Organic Search
WEB900493,C100037,2022-11-01,7,6.4,Desktop,0,Email
WEB900494,C100037,2025-03-09,10,9.4,Desktop,0,Email
WEB900495,C100037,2023-06-07,4,2.5,Desktop,0,Paid Search
WEB900496,C100037,2025-06-25,9,6.9,Desktop,0,Paid Search
WEB900497,C100037,2024-08-29,7,17.4,Desktop,0,Organic Search
WEB900498,C100037,2026-08-04,9,5.8,Mobile,0,Paid Search
WEB900499,C100037,2024-03-18,5,7.5,Mobile,0,Paid Search
WEB900500,C100037,2026-08-05,8,9.9,Desktop,0,Social
WEB900501,C100037,2025-08-31,7,6.5,Tablet,1,Organic Search
WEB900502,C100037,2025-01-16,4,11.9,Mobile,0,Direct
WEB900503,C100037,2023-03-20,9,7.6,Mobile,0,Social
WEB900504,C100037,2023-10-28,4,7.3,Mobile,0,Organic Search
WEB900505,C100037,2026-05-16,8,10.0,Mobile,0,Email
WEB900506,C100037,2024-07-11,5,3.9,Mobile,0,Social
WEB900507,C100037,2023-05-13,8,8.4,Mobile,1,Paid Search
WEB900508,C100038,2025-07-24,9,10.6,Mobile,0,Email
WEB900509,C100038,2026-07-07,4,4.2,Desktop,0,Email
WEB900510,C100038,2024-07-31,6,4.0,Mobile,0,Social
WEB900511,C100038,2023-08-29,5,8.8,Desktop,0,Direct
WEB900512,C100038,2022-01-15,8,5.5,Mobile,0,Paid Search
WEB900513,C100038,2023-01-12,6,5.0,Mobile,0,Social
WEB900514,C100038,2024-05-07,6,11.2,Tablet,0,Direct
WEB900515,C100038,2025-04-07,6,3.6,Desktop,0,Email
WEB900516,C100038,2026-04-03,6,3.5,Mobile,0,Organic Search
WEB900517,C100038,2023-07-15,10,8.1,Mobile,0,Organic Search
WEB900518,C100038,2023-12-17,6,4.9,Desktop,0,Paid Search
WEB900519,C100039,2022-07-21,6,7.0,Desktop,0,Social
WEB900520,C100039,2025-03-04,5,7.5,Mobile,0,Organic Search
WEB900521,C100040,2022-11-12,6,4.6,Mobile,0,Social
WEB900522,C100040,2023-01-26,4,3.2,Mobile,0,Social
WEB900523,C100040,2025-02-19,8,8.8,Desktop,0,Paid Search
WEB900524,C100040,2024-10-04,6,15.0,Mobile,0,Social
WEB900525,C100040,2021-08-15,10,13.0,Mobile,0,Organic Search
WEB900526,C100040,2023-11-05,6,5.9,Desktop,0,Direct
WEB900527,C100040,2026-06-25,10,9.2,Desktop,0,Organic Search
WEB900528,C100040,2026-07-10,8,8.1,Desktop,1,Email
WEB900529,C100040,2021-09-20,7,6.4,Mobile,0,Direct
WEB900530,C100040,2024-12-13,7,16.5,Desktop,0,Social
WEB900531,C100040,2022-10-01,5,7.6,Mobile,0,Paid Search
WEB900532,C100041,2023-11-24,9,4.7,Mobile,1,Organic Search
WEB900533,C100041,2024-01-07,9,12.1,Desktop,0,Social
WEB900534,C100041,2024-09-07,5,7.5,Desktop,0,Email
WEB900535,C100041,2024-02-12,7,8.5,Mobile,0,Organic Search
WEB900536,C100041,2024-12-10,10,10.6,Mobile,0,Email
WEB900537,C100041,2026-02-25,12,8.0,Desktop,0,Direct
WEB900538,C100041,2025-05-02,8,9.2,Desktop,0,Email
WEB900539,C100041,2024-05-20,15,8.8,Mobile,0,Direct
WEB900540,C100041,2026-01-24,5,4.3,Mobile,0,Social
WEB900541,C100042,2023-12-09,2,7.6,Mobile,0,Organic Search
WEB900542,C100042,2025-02-08,7,8.1,Mobile,0,Organic Search
WEB900543,C100042,2023-09-12,9,9.2,Mobile,0,Direct
WEB900544,C100042,2024-03-23,7,5.0,Mobile,1,Organic Search
WEB900545,C100042,2024-02-21,4,10.2,Tablet,0,Email
WEB900546,C100042,2025-04-11,10,8.1,Desktop,0,Direct
WEB900547,C100043,2026-06-14,6,13.7,Mobile,0,Social
WEB900548,C100043,2023-04-30,6,7.4,Mobile,0,Paid Search
WEB900549,C100043,2026-07-16,7,12.4,Mobile,0,Organic Search
WEB900550,C100043,2025-04-24,11,6.3,Mobile,0,Social
WEB900551,C100043,2023-02-03,9,8.6,Mobile,0,Organic Search
WEB900552,C100043,2024-01-11,8,10.5,Mobile,0,Organic Search
WEB900553,C100043,2023-05-03,7,3.9,Tablet,1,Direct
WEB900554,C100043,2023-10-02,6,3.9,Desktop,0,Paid Search
WEB900555,C100043,2024-11-01,7,4.6,Desktop,0,Social
WEB900556,C100043,2025-10-22,9,10.4,Tablet,0,Organic Search
WEB900557,C100043,2023-05-15,7,7.7,Mobile,0,Organic Search
WEB900558,C100043,2026-02-23,5,3.6,Mobile,0,Paid Search
WEB900559,C100043,2023-10-12,5,3.4,Desktop,1,Email
WEB900560,C100044,2025-09-06,4,4.5,Mobile,0,Direct
WEB900561,C100044,2022-02-06,6,6.4,Mobile,0,Direct
WEB900562,C100044,2026-04-26,4,5.1,Mobile,1,Organic Search
WEB900563,C100044,2023-08-26,2,11.6,Desktop,0,Direct
WEB900564,C100044,2024-05-01,3,4.2,Desktop,0,Organic Search
WEB900565,C100044,2026-08-06,9,6.0,Mobile,0,Paid Search
WEB900566,C100044,2022-02-18,5,11.4,Mobile,1,Paid Search
WEB900567,C100045,2026-07-20,5,14.1,Mobile,0,Organic Search
WEB900568,C100045,2026-07-12,4,4.6,Mobile,0,Paid Search
WEB900569,C100045,2025-05-11,7,15.1,Desktop,0,Organic Search
WEB900570,C100046,2022-06-30,3,9.6,Mobile,1,Paid Search
WEB900571,C100046,2023-11-22,3,6.8,Desktop,0,Email
WEB900572,C100046,2025-04-16,6,7.7,Desktop,0,Email
WEB900573,C100046,2022-01-04,6,8.2,Mobile,0,Organic Search
WEB900574,C100046,2024-04-03,9,8.2,Tablet,0,Email
WEB900575,C100046,2026-01-19,9,6.8,Mobile,0,Direct
WEB900576,C100046,2024-10-02,5,8.4,Desktop,0,Direct
WEB900577,C100046,2026-07-12,6,9.5,Mobile,0,Organic Search
WEB900578,C100047,2023-11-05,6,7.7,Desktop,0,Paid Search
WEB900579,C100047,2025-04-25,8,5.8,Tablet,0,Direct
WEB900580,C100047,2024-12-04,11,5.7,Mobile,0,Direct
WEB900581,C100047,2024-12-18,10,9.8,Mobile,0,Social
WEB900582,C100047,2023-08-13,10,7.5,Mobile,0,Direct
WEB900583,C100047,2025-05-17,12,10.0,Mobile,0,Paid Search
WEB900584,C100047,2024-01-15,5,5.3,Mobile,0,Direct
WEB900585,C100047,2026-03-08,8,7.3,Desktop,0,Organic Search
WEB900586,C100047,2025-02-03,5,4.8,Mobile,0,Paid Search
WEB900587,C100047,2024-12-03,12,8.2,Mobile,0,Paid Search
WEB900588,C100047,2026-03-15,6,4.2,Desktop,0,Social
WEB900589,C100047,2026-02-17,8,8.0,Tablet,0,Organic Search
WEB900590,C100047,2025-02-02,11,11.3,Mobile,0,Direct
WEB900591,C100047,2023-06-12,5,3.7,Mobile,0,Direct
WEB900592,C100047,2024-01-21,8,5.9,Mobile,0,Organic Search
WEB900593,C100047,2025-09-05,17,9.8,Desktop,1,Social
WEB900594,C100047,2025-05-21,9,8.3,Mobile,0,Paid Search
WEB900595,C100047,2025-06-08,9,6.0,Desktop,0,Email
WEB900596,C100047,2024-12-15,8,9.0,Mobile,1,Paid Search
WEB900597,C100048,2024-08-18,7,12.5,Mobile,0,Organic Search
WEB900598,C100048,2025-10-14,12,9.4,Desktop,0,Organic Search
WEB900599,C100048,2023-05-22,10,7.1,Mobile,0,Organic Search
WEB900600,C100048,2025-04-06,11,10.7,Desktop,0,Organic Search
WEB900601,C100048,2022-05-17,6,14.8,Tablet,1,Organic Search
WEB900602,C100048,2026-07-08,10,11.9,Mobile,0,Paid Search
WEB900603,C100048,2022-07-06,11,16.8,Mobile,0,Organic Search
WEB900604,C100048,2023-05-20,9,6.4,Desktop,0,Direct
WEB900605,C100048,2025-12-20,3,8.8,Mobile,0,Email
WEB900606,C100048,2024-05-15,9,6.9,Desktop,1,Direct
WEB900607,C100048,2022-12-12,5,3.7,Desktop,0,Organic Search
WEB900608,C100048,2024-06-19,9,9.8,Mobile,0,Direct
WEB900609,C100048,2024-03-31,8,13.0,Mobile,0,Organic Search
WEB900610,C100048,2023-04-21,9,6.4,Desktop,0,Organic Search
WEB900611,C100048,2025-08-31,4,3.2,Mobile,0,Social
WEB900612,C100048,2023-02-05,5,6.4,Desktop,0,Organic Search
WEB900613,C100048,2023-02-20,3,4.9,Desktop,0,Direct
WEB900614,C100048,2024-05-11,12,13.9,Tablet,0,Social
WEB900615,C100049,2022-12-14,5,5.5,Mobile,1,Organic Search
WEB900616,C100049,2023-11-16,8,7.4,Mobile,0,Organic Search
WEB900617,C100049,2025-07-30,6,3.8,Desktop,0,Paid Search
WEB900618,C100049,2023-02-25,3,2.7,Mobile,0,Organic Search
WEB900619,C100049,2022-11-24,12,8.5,Mobile,0,Paid Search
WEB900620,C100049,2026-05-19,6,9.7,Desktop,0,Organic Search
WEB900621,C100049,2025-02-19,2,2.4,Desktop,0,Paid Search
WEB900622,C100049,2023-05-11,8,6.0,Desktop,0,Organic Search
WEB900623,C100049,2026-01-12,3,4.8,Mobile,0,Direct
WEB900624,C100049,2023-08-01,5,6.7,Mobile,1,Paid Search
WEB900625,C100049,2024-11-18,5,7.3,Mobile,0,Organic Search
WEB900626,C100050,2025-04-26,5,6.1,Mobile,0,Organic Search
WEB900627,C100050,2026-03-09,5,4.0,Desktop,0,Organic Search
WEB900628,C100050,2025-05-03,4,8.1,Tablet,0,Organic Search
WEB900629,C100050,2024-10-06,6,3.4,Desktop,1,Direct
WEB900630,C100050,2025-01-20,3,7.8,Desktop,0,Organic Search
WEB900631,C100051,2025-01-29,7,7.6,Desktop,1,Email
WEB900632,C100051,2025-11-16,5,5.0,Desktop,0,Organic Search
WEB900633,C100051,2026-05-06,11,8.7,Tablet,0,Organic Search
WEB900634,C100051,2025-11-20,10,6.9,Mobile,1,Direct
WEB900635,C100051,2025-08-05,7,8.0,Tablet,0,Direct
WEB900636,C100051,2025-05-11,7,7.1,Mobile,0,Direct
WEB900637,C100051,2026-01-04,12,7.2,Mobile,0,Paid Search
WEB900638,C100051,2026-07-29,9,14.0,Mobile,0,Organic Search
WEB900639,C100051,2025-01-25,4,4.5,Mobile,0,Direct
WEB900640,C100051,2024-12-31,10,9.8,Mobile,1,Social
WEB900641,C100051,2025-08-22,8,10.5,Mobile,1,Paid Search
WEB900642,C100051,2026-03-14,5,5.8,Mobile,0,Direct
WEB900643,C100051,2026-02-08,3,4.2,Mobile,0,Organic Search
WEB900644,C100051,2025-12-13,7,4.2,Tablet,0,Organic Search
WEB900645,C100051,2025-04-01,11,7.4,Mobile,0,Organic Search
WEB900646,C100051,2025-12-21,11,11.0,Mobile,0,Direct
WEB900647,C100051,2025-08-02,8,7.1,Tablet,0,Organic Search
WEB900648,C100051,2025-12-13,9,7.3,Mobile,0,Paid Search
WEB900649,C100051,2026-04-27,5,5.6,Mobile,0,Social
WEB900650,C100051,2026-07-30,11,10.1,Mobile,0,Social
WEB900651,C100051,2025-01-19,12,8.4,Mobile,0,Organic Search
WEB900652,C100051,2025-06-05,7,5.9,Tablet,0,Social
WEB900653,C100051,2025-01-14,10,13.0,Mobile,0,Social
WEB900654,C100051,2025-09-04,11,11.3,Mobile,0,Paid Search
WEB900655,C100051,2025-12-27,6,3.4,Mobile,0,Paid Search
WEB900656,C100052,2025-10-20,5,4.0,Tablet,1,Direct
WEB900657,C100052,2025-11-23,7,8.0,Desktop,0,Social
WEB900658,C100052,2025-06-27,7,4.7,Mobile,0,Email
WEB900659,C100052,2026-05-10,4,3.9,Desktop,0,Direct
WEB900660,C100052,2025-11-03,8,10.4,Desktop,0,Organic Search
WEB900661,C100052,2026-02-02,3,5.4,Mobile,1,Social
WEB900662,C100052,2025-07-23,8,5.5,Mobile,0,Direct
WEB900663,C100052,2025-12-22,6,3.8,Mobile,0,Direct
WEB900664,C100052,2025-12-12,5,6.2,Tablet,0,Email
WEB900665,C100052,2026-07-28,6,6.6,Mobile,0,Direct
WEB900666,C100052,2026-04-13,4,7.7,Mobile,1,Organic Search
WEB900667,C100052,2026-05-09,6,9.7,Desktop,0,Direct
WEB900668,C100052,2026-07-30,6,10.2,Mobile,0,Organic Search
WEB900669,C100052,2025-06-13,9,6.4,Mobile,0,Direct
WEB900670,C100052,2025-10-09,5,8.9,Mobile,0,Social
WEB900671,C100053,2025-02-28,5,2.8,Mobile,0,Social
WEB900672,C100053,2025-09-13,6,5.7,Desktop,0,Organic Search
WEB900673,C100053,2024-10-31,4,4.3,Desktop,0,Direct
WEB900674,C100053,2025-05-01,7,4.7,Mobile,1,Direct
WEB900675,C100053,2025-12-18,6,6.8,Mobile,1,Organic Search
WEB900676,C100053,2026-04-27,7,10.2,Mobile,0,Organic Search
WEB900677,C100053,2026-06-04,8,4.4,Desktop,0,Email
WEB900678,C100053,2025-08-01,5,7.7,Desktop,0,Social
WEB900679,C100053,2025-06-23,4,4.9,Mobile,0,Organic Search
WEB900680,C100054,2024-12-19,10,5.9,Desktop,0,Direct
WEB900681,C100054,2021-12-11,12,8.1,Mobile,0,Paid Search
WEB900682,C100054,2022-12-17,10,5.4,Desktop,0,Paid Search
WEB900683,C100054,2022-05-17,5,7.3,Mobile,0,Paid Search
WEB900684,C100054,2024-09-25,11,10.8,Mobile,0,Organic Search
WEB900685,C100054,2025-10-08,10,11.9,Desktop,1,Email
WEB900686,C100054,2025-01-03,10,12.4,Mobile,0,Email
WEB900687,C100054,2023-07-28,17,12.4,Mobile,0,Paid Search
WEB900688,C100054,2026-03-23,8,5.8,Mobile,0,Paid Search
WEB900689,C100054,2021-11-28,6,4.8,Desktop,1,Organic Search
WEB900690,C100054,2024-07-21,11,11.1,Mobile,0,Paid Search
WEB900691,C100054,2024-08-24,15,12.9,Mobile,0,Social
WEB900692,C100054,2022-07-17,4,8.2,Mobile,0,Paid Search
WEB900693,C100054,2023-11-28,8,8.2,Mobile,0,Direct
WEB900694,C100054,2022-06-20,8,7.2,Mobile,0,Paid Search
WEB900695,C100054,2022-12-26,13,13.6,Mobile,0,Social
WEB900696,C100054,2022-06-16,8,6.8,Mobile,0,Direct
WEB900697,C100054,2024-05-05,10,7.0,Mobile,0,Email
WEB900698,C100054,2025-12-17,5,4.8,Mobile,0,Organic Search
WEB900699,C100054,2024-09-15,7,7.1,Mobile,0,Direct
WEB900700,C100054,2024-12-25,6,7.4,Desktop,0,Paid Search
WEB900701,C100054,2023-07-18,9,6.4,Mobile,1,Direct
WEB900702,C100054,2025-11-08,4,5.2,Mobile,0,Paid Search
WEB900703,C100055,2024-03-31,3,5.5,Mobile,0,Organic Search
WEB900704,C100056,2024-08-07,12,12.3,Desktop,0,Direct
WEB900705,C100056,2024-07-25,8,6.6,Mobile,0,Direct
WEB900706,C100056,2023-05-05,7,4.4,Mobile,0,Social
WEB900707,C100056,2024-10-30,9,13.0,Mobile,0,Email
WEB900708,C100056,2026-04-09,4,6.7,Mobile,0,Paid Search
WEB900709,C100056,2026-01-06,11,10.9,Desktop,0,Organic Search
WEB900710,C100056,2024-11-23,5,11.4,Mobile,0,Email
WEB900711,C100056,2026-07-11,6,6.1,Desktop,0,Organic Search
WEB900712,C100056,2023-04-20,8,5.7,Tablet,0,Paid Search
WEB900713,C100056,2026-05-26,6,9.8,Desktop,0,Paid Search
WEB900714,C100056,2024-11-23,4,4.3,Mobile,0,Paid Search
WEB900715,C100056,2025-06-15,7,5.0,Mobile,0,Paid Search
WEB900716,C100056,2025-09-06,7,6.4,Desktop,0,Social
WEB900717,C100056,2025-03-03,8,6.8,Desktop,0,Organic Search
WEB900718,C100056,2025-01-10,6,6.6,Mobile,0,Paid Search
WEB900719,C100056,2024-09-25,10,7.0,Tablet,0,Direct
WEB900720,C100057,2025-11-07,3,3.6,Desktop,0,Paid Search
WEB900721,C100057,2026-06-24,5,4.0,Mobile,0,Paid Search
WEB900722,C100058,2023-02-21,8,6.5,Mobile,1,Organic Search
WEB900723,C100059,2023-04-09,9,9.8,Tablet,0,Email
WEB900724,C100059,2024-11-10,5,3.8,Mobile,1,Social
WEB900725,C100059,2023-07-14,13,12.0,Desktop,1,Organic Search
WEB900726,C100059,2025-12-06,3,3.4,Desktop,0,Direct
WEB900727,C100059,2026-01-17,4,5.2,Mobile,0,Email
WEB900728,C100059,2022-07-04,4,11.0,Desktop,1,Paid Search
WEB900729,C100059,2022-12-01,7,5.3,Desktop,0,Direct
WEB900730,C100059,2024-09-06,6,8.8,Desktop,0,Email
WEB900731,C100060,2022-12-17,7,6.3,Mobile,0,Direct
WEB900732,C100060,2022-07-03,7,5.2,Desktop,0,Direct
WEB900733,C100060,2023-07-12,2,1.2,Mobile,0,Direct
WEB900734,C100060,2022-11-24,7,7.0,Mobile,0,Paid Search
WEB900735,C100060,2024-07-23,14,8.4,Desktop,1,Organic Search
WEB900736,C100060,2026-03-22,7,12.4,Desktop,0,Paid Search
WEB900737,C100060,2023-03-12,8,4.4,Tablet,0,Paid Search
WEB900738,C100060,2022-03-10,4,4.7,Mobile,0,Direct
WEB900739,C100061,2026-05-06,5,12.2,Mobile,0,Paid Search
WEB900740,C100061,2026-03-10,12,7.7,Mobile,0,Direct
WEB900741,C100061,2026-04-25,7,3.8,Mobile,0,Direct
WEB900742,C100061,2024-07-17,11,7.1,Mobile,0,Organic Search
WEB900743,C100061,2026-06-05,10,6.6,Desktop,0,Organic Search
WEB900744,C100061,2024-10-09,9,7.3,Mobile,0,Email
WEB900745,C100061,2024-07-22,9,6.5,Mobile,0,Email
WEB900746,C100061,2026-07-30,6,4.7,Desktop,0,Direct
WEB900747,C100061,2025-05-21,7,10.1,Mobile,0,Organic Search
WEB900748,C100061,2026-01-16,7,10.0,Mobile,0,Email
WEB900749,C100061,2026-08-01,10,9.3,Tablet,0,Paid Search
WEB900750,C100061,2025-10-29,3,3.6,Mobile,0,Social
WEB900751,C100061,2025-10-21,2,6.3,Desktop,0,Social
WEB900752,C100061,2025-02-01,6,3.7,Mobile,0,Social
WEB900753,C100062,2023-11-16,8,7.8,Mobile,0,Organic Search
WEB900754,C100062,2022-12-01,12,17.9,Mobile,0,Social
WEB900755,C100062,2024-01-11,10,8.0,Mobile,1,Direct
WEB900756,C100062,2023-05-02,11,9.7,Mobile,0,Organic Search
WEB900757,C100062,2021-06-23,9,9.7,Mobile,0,Paid Search
WEB900758,C100062,2026-07-19,9,8.5,Mobile,0,Direct
WEB900759,C100062,2021-11-11,10,15.1,Mobile,0,Direct
WEB900760,C100062,2025-10-09,4,4.6,Mobile,0,Social
WEB900761,C100062,2025-01-22,5,4.7,Mobile,0,Paid Search
WEB900762,C100062,2024-01-03,6,9.5,Mobile,0,Organic Search
WEB900763,C100062,2026-02-23,8,7.1,Desktop,0,Paid Search
WEB900764,C100062,2023-09-07,5,5.9,Mobile,0,Direct
WEB900765,C100063,2024-05-11,5,10.6,Tablet,0,Organic Search
WEB900766,C100063,2024-04-01,5,9.8,Mobile,0,Organic Search
WEB900767,C100063,2025-12-26,9,6.6,Desktop,0,Direct
WEB900768,C100063,2023-01-10,7,5.1,Mobile,0,Direct
WEB900769,C100063,2023-03-14,6,5.7,Mobile,0,Organic Search
WEB900770,C100063,2024-12-31,8,5.3,Mobile,0,Direct
WEB900771,C100063,2024-11-24,6,6.9,Desktop,1,Direct
WEB900772,C100063,2024-11-23,6,7.3,Mobile,1,Organic Search
WEB900773,C100063,2024-07-07,8,6.1,Desktop,0,Direct
WEB900774,C100063,2025-09-26,9,6.8,Mobile,0,Direct
WEB900775,C100063,2026-05-10,6,5.8,Mobile,1,Social
WEB900776,C100063,2023-12-09,12,13.6,Desktop,0,Social
WEB900777,C100063,2023-02-27,10,6.7,Mobile,0,Organic Search
WEB900778,C100063,2025-05-02,4,5.3,Mobile,0,Organic Search
WEB900779,C100063,2024-12-03,9,10.9,Mobile,0,Organic Search
WEB900780,C100063,2023-05-28,7,10.2,Desktop,0,Email
WEB900781,C100064,2024-06-23,6,5.5,Tablet,0,Email
WEB900782,C100064,2023-06-17,8,7.2,Mobile,0,Organic Search
WEB900783,C100064,2026-04-24,8,10.8,Mobile,0,Direct
WEB900784,C100064,2024-08-18,7,7.8,Mobile,0,Direct
WEB900785,C100064,2023-07-28,9,13.6,Desktop,0,Social
WEB900786,C100064,2022-08-16,11,6.2,Desktop,0,Organic Search
WEB900787,C100064,2026-07-17,4,4.6,Mobile,0,Paid Search
WEB900788,C100064,2023-05-12,4,7.0,Mobile,0,Organic Search
WEB900789,C100064,2022-08-02,11,8.0,Mobile,0,Social
WEB900790,C100064,2026-07-29,8,12.9,Mobile,0,Paid Search
WEB900791,C100064,2025-07-16,6,5.9,Desktop,0,Social
WEB900792,C100064,2022-12-28,7,6.3,Desktop,0,Social
WEB900793,C100064,2023-08-24,7,9.4,Mobile,0,Direct
WEB900794,C100064,2022-08-02,9,9.1,Mobile,0,Paid Search
WEB900795,C100065,2024-11-06,10,6.3,Mobile,0,Paid Search
WEB900796,C100065,2025-11-28,7,6.4,Mobile,0,Organic Search
WEB900797,C100065,2025-02-15,3,5.0,Mobile,0,Paid Search
WEB900798,C100065,2024-12-31,7,4.6,Desktop,0,Organic Search
WEB900799,C100065,2024-02-22,6,3.8,Mobile,0,Social
WEB900800,C100065,2023-02-19,7,7.7,Mobile,1,Organic Search
WEB900801,C100065,2025-07-21,3,2.2,Mobile,0,Direct
